gender,age,ethnic_group,social_class,religion,marital_status,income,education,party_id,eu_vote,x01_1,x01_2,x01_3,x01_4,x01_5,x01_6,wt_vote
female,45-54,other,working_class,no_religion,married,11,a_level,cons,remain,1,0,1,0,0,1,2.6044535859399884
male,18-24,british,working_class,no_religion,married,4,gcse,lib_dem,leave,1,1,1,0,0,1,1.4326051459903846
male,25-34,other,working_class,other_religion,married,13,postgrad,labour,remain,1,0,1,0,0,0,1.7542801808573167
female,25-34,british,middle_class,christian,married,14,postgrad,other_party,no_vote,0,0,1,0,0,1,0.9356608327756063
male,65-74,british,working_class,christian,married,9,gcse,cons,leave,1,1,1,1,0,1,1.2774228293422245
male,55-64,british,middle_class,no_religion,married,14,postgrad,cons,remain,1,0,1,1,1,1,1.0487061260773192
male,25-34,british,working_class,no_religion,married,13,postgrad,labour,remain,0,1,1,1,1,1,1.089204585418005
female,25-34,british,middle_class,christian,married,15,postgrad,no_party,remain,1,0,1,1,1,1,1.0717091963798826
female,65-74,british,working_class,no_religion,widowed,3,no_qual,no_party,leave,1,0,0,0,0,0,0.583604514198526
female,45-54,british,middle_class,christian,married,9,a_level,cons,leave,1,0,1,1,1,1,1.3022267929699942
female,65-74,british,middle_class,christian,separated,6,undergrad,cons,remain,1,1,1,1,1,1,0.4135466227446801
female,45-54,other,middle_class,other_religion,married,13,undergrad,no_party,leave,1,0,1,0,1,1,1.5730247449417722
female,45-54,other,middle_class,christian,single,7,postgrad,lib_dem,remain,1,0,1,1,0,1,0.9738470742335431
male,35-44,other,middle_class,other_religion,married,14,postgrad,cons,remain,1,1,1,0,1,1,1.0733140916587347
male,35-44,british,middle_class,no_religion,single,2,a_level,no_party,remain,1,1,0,0,1,1,0.6741187611067626
female,18-24,british,middle_class,no_religion,single,15,postgrad,no_party,remain,1,0,1,1,0,1,1.062991051172023
male,25-34,british,middle_class,no_religion,single,8,undergrad,labour,remain,1,0,1,0,1,1,0.5120053389024728
female,45-54,british,working_class,christian,married,6,undergrad,cons,remain,1,0,1,0,0,1,1.048683163294515
female,35-44,british,middle_class,no_religion,married,14,postgrad,labour,remain,1,0,1,0,1,1,0.8562139291312992
female,45-54,british,middle_class,christian,married,7,undergrad,cons,leave,1,0,1,0,1,0,1.048683163294515
male,25-34,british,working_class,no_religion,married,8,a_level,no_party,leave,1,1,1,1,1,0,2.0993487620328826
male,25-34,british,working_class,no_religion,single,5,no_qual,green_party,no_vote,0,0,0,0,0,0,3.1490231430493236
male,45-54,british,middle_class,no_religion,married,13,undergrad,ukip,leave,1,1,0,1,1,1,1.1477051504467417
female,55-64,british,middle_class,christian,married,5,gcse,no_party,remain,1,0,1,1,0,1,0.5285099947667751
female,45-54,british,working_class,christian,married,7,below_gcse,cons,leave,1,0,1,0,0,0,1.3022267929699942
male,55-64,british,working_class,no_religion,married,3,gcse,no_party,leave,1,0,1,0,0,0,1.8685900253912227
female,35-44,other,working_class,other_religion,married,5,below_gcse,no_party,leave,0,0,1,0,0,0,3.6850750276223416
male,35-44,british,working_class,no_religion,married,4,gcse,no_party,no_vote,0,0,1,0,1,1,1.177085208445364
male,65-74,british,middle_class,christian,married,1,postgrad,cons,leave,1,1,1,1,1,1,0.90519158786309
male,65-74,british,middle_class,christian,married,12,no_qual,no_party,leave,1,1,1,1,1,1,1.2774228293422245
male,75-84,british,middle_class,christian,married,13,a_level,cons,leave,1,1,1,1,1,1,0.6994822782238411
female,75-84,british,middle_class,no_religion,married,10,gcse,cons,leave,1,1,1,1,1,1,1.91739652273244
female,75-84,british,middle_class,christian,married,5,undergrad,lib_dem,remain,1,1,1,1,1,1,0.9747940256873788
male,85plus,british,middle_class,christian,married,7,below_gcse,cons,remain,1,0,0,0,0,1,1.3989645564476823
male,25-34,british,middle_class,christian,married,11,undergrad,cons,leave,1,1,0,1,1,1,1.1729054184508645
male,25-34,british,middle_class,no_religion,single,15,a_level,no_party,remain,1,1,1,1,1,1,0.6127172763553884
male,75-84,british,middle_class,christian,married,10,undergrad,cons,leave,1,1,1,1,1,1,1.7182580605328692
male,65-74,british,middle_class,no_religion,married,13,undergrad,cons,remain,1,1,1,1,1,1,0.90519158786309
male,25-34,other,middle_class,no_religion,married,9,undergrad,lib_dem,remain,1,0,1,1,1,1,0.5446022927090025
female,75-84,british,middle_class,christian,married,5,no_qual,cons,leave,1,1,1,1,1,1,1.2782643484882943
female,45-54,british,working_class,no_religion,single,2,below_gcse,cons,no_vote,1,0,1,0,0,1,0.6511133964849971
female,85plus,british,middle_class,christian,widowed,4,no_qual,cons,leave,1,0,1,1,0,1,0.5618018376868545
male,45-54,british,working_class,no_religion,married,13,a_level,cons,no_vote,1,0,1,0,0,0,2.1316143050795313
female,75-84,british,middle_class,christian,married,13,below_gcse,cons,leave,1,1,1,1,1,1,1.91739652273244
female,18-24,british,middle_class,no_religion,single,4,undergrad,labour,remain,0,1,1,0,0,0,1.2140395107969582
female,45-54,british,middle_class,christian,married,11,gcse,cons,remain,1,0,1,1,0,0,1.3022267929699942
female,45-54,british,middle_class,no_religion,separated,7,a_level,labour,remain,1,1,1,1,1,1,0.5684576607575913
female,75-84,british,working_class,no_religion,widowed,2,no_qual,no_party,no_vote,1,0,0,0,0,0,0.5579973974535056
female,75-84,british,working_class,no_religion,married,8,no_qual,no_party,leave,1,1,1,0,1,1,1.2782643484882943
male,55-64,other,working_class,other_religion,married,6,undergrad,labour,leave,0,0,1,0,1,0,0.9155778923768536
female,35-44,british,working_class,christian,married,10,gcse,cons,leave,1,0,1,1,1,1,1.231913953785858
male,65-74,british,working_class,christian,separated,3,gcse,labour,leave,1,1,0,0,1,0,0.557630051298566
female,75-84,british,middle_class,christian,widowed,4,no_qual,labour,remain,1,1,1,0,0,1,0.5579973974535056
female,35-44,other,working_class,christian,married,12,postgrad,cons,no_vote,1,0,1,0,0,1,1.4668197890951278
female,25-34,british,middle_class,no_religion,married,13,postgrad,cons,remain,1,1,1,1,1,1,0.9356608327756063
male,45-54,british,middle_class,christian,married,11,postgrad,labour,remain,1,1,1,1,1,1,1.002009463458224
female,55-64,british,middle_class,christian,married,11,a_level,cons,leave,1,1,1,1,1,1,1.707371355757263
male,75-84,british,working_class,christian,separated,3,a_level,ukip,leave,1,0,1,0,1,1,0.6148500187778496
female,35-44,british,middle_class,no_religion,married,13,postgrad,no_party,leave,1,1,1,1,1,1,0.49035521728343595
female,45-54,british,middle_class,christian,married,13,a_level,no_party,remain,1,0,1,1,1,1,1.3022267929699942
female,55-64,british,working_class,no_religion,single,5,undergrad,labour,remain,1,1,1,0,1,1,0.8365834378686435
male,25-34,other,middle_class,no_religion,married,15,undergrad,cons,remain,1,1,1,1,1,1,1.1729054184508645
male,65-74,british,middle_class,no_religion,married,4,a_level,cons,remain,1,1,1,0,0,1,1.9161342440133362
male,65-74,british,working_class,no_religion,married,5,gcse,cons,leave,0,1,1,0,1,1,1.2774228293422245
female,55-64,british,middle_class,no_religion,married,7,undergrad,lib_dem,remain,1,0,1,1,1,1,0.4449223706165559
male,25-34,british,middle_class,no_religion,married,12,undergrad,cons,leave,1,0,1,0,1,1,1.1729054184508645
male,65-74,british,middle_class,christian,separated,6,postgrad,lib_dem,leave,1,1,1,1,1,1,0.3924182713968849
male,65-74,british,middle_class,christian,married,6,a_level,other_party,no_vote,1,1,1,1,1,1,1.9106038021799974
female,55-64,british,working_class,christian,separated,3,a_level,no_party,leave,1,0,1,0,1,1,0.569123785252421
female,25-34,british,working_class,no_religion,married,8,undergrad,ukip,leave,1,0,0,0,0,0,0.9356608327756063
female,65-74,british,middle_class,christian,separated,3,gcse,cons,remain,1,1,1,1,0,1,0.583604514198526
male,65-74,british,middle_class,no_religion,married,6,undergrad,labour,remain,1,0,1,1,1,1,0.90519158786309
male,85plus,british,middle_class,no_religion,widowed,8,undergrad,cons,leave,1,1,1,1,1,1,0.5744105791900848
female,45-54,british,working_class,no_religion,separated,4,gcse,green_party,leave,1,1,1,0,1,1,0.6511133964849971
male,65-74,british,middle_class,christian,married,9,undergrad,cons,leave,1,1,1,1,1,1,0.90519158786309
female,75-84,british,middle_class,christian,widowed,4,no_qual,cons,remain,1,1,1,1,1,1,0.955931218823781
male,65-74,british,middle_class,no_religion,married,9,undergrad,cons,remain,1,1,1,1,1,1,0.90519158786309
female,45-54,british,working_class,no_religion,married,13,undergrad,lib_dem,remain,1,0,1,1,0,1,1.4607706113503145
female,18-24,british,working_class,no_religion,single,7,a_level,labour,no_vote,1,0,1,0,0,1,1.8459789949675482
male,25-34,british,middle_class,no_religion,single,11,undergrad,labour,remain,1,1,1,0,0,1,2.7230114635450122
female,35-44,british,middle_class,christian,married,13,a_level,cons,remain,1,0,1,1,1,0,1.231913953785858
male,25-34,british,working_class,no_religion,separated,8,no_qual,no_party,remain,1,0,1,0,0,0,0.6127172763553884
male,35-44,other,middle_class,no_religion,married,11,postgrad,no_party,remain,1,1,1,0,1,1,1.6053243588205577
female,25-34,british,middle_class,no_religion,married,15,postgrad,no_party,leave,1,1,1,1,0,1,0.5358545981899413
male,18-24,british,middle_class,no_religion,single,4,a_level,lib_dem,remain,1,1,1,1,0,1,0.668788427325928
male,35-44,other,middle_class,other_religion,married,10,postgrad,labour,remain,1,1,1,0,1,1,0.9370619942643768
male,35-44,british,middle_class,no_religion,married,15,postgrad,cons,remain,1,1,1,1,1,1,1.0733140916587347
male,75-84,british,middle_class,no_religion,separated,3,no_qual,no_party,no_vote,1,0,1,0,1,1,1.0461950965915952
female,75-84,british,working_class,christian,widowed,4,no_qual,labour,remain,0,0,0,0,0,1,0.955931218823781
male,65-74,british,working_class,christian,married,5,gcse,cons,leave,1,1,1,1,0,0,0.6387114146711123
female,65-74,british,working_class,christian,widowed,3,no_qual,labour,leave,1,0,1,1,1,1,0.8728801287912424
female,65-74,british,working_class,christian,widowed,2,no_qual,cons,leave,1,1,1,1,0,1,0.583604514198526
female,25-34,british,working_class,no_religion,married,13,undergrad,green_party,leave,1,1,1,0,1,0,1.0717091963798826
male,25-34,british,working_class,no_religion,married,12,below_gcse,cons,leave,1,0,1,1,1,1,1.4036170305493278
male,65-74,british,working_class,christian,separated,1,undergrad,cons,remain,1,1,1,0,1,0,0.49789202251827297
male,55-64,british,working_class,christian,married,13,gcse,labour,remain,1,1,1,1,1,1,1.2726057752284559
female,18-24,british,working_class,no_religion,single,4,no_qual,cons,remain,1,0,1,0,0,0,0.7753337013135442
female,65-74,british,middle_class,christian,widowed,5,below_gcse,no_party,leave,1,1,1,1,1,1,0.6420122233151977
male,65-74,british,middle_class,christian,separated,3,undergrad,lib_dem,leave,1,1,1,1,1,1,0.49789202251827297
female,65-74,british,middle_class,no_religion,widowed,5,below_gcse,cons,remain,1,1,1,1,1,1,0.6420122233151977
male,75-84,british,working_class,no_religion,separated,4,no_qual,labour,leave,1,1,1,1,1,1,0.6718044290488223
male,65-74,british,middle_class,christian,married,8,postgrad,cons,leave,1,1,1,1,1,1,0.9957840450365459
female,45-54,british,middle_class,other_religion,single,10,postgrad,green_party,remain,1,1,1,1,1,1,0.5356553197299248
male,75-84,british,working_class,no_religion,married,4,gcse,cons,leave,1,1,1,1,1,1,1.5389742940175564
male,25-34,british,working_class,christian,single,7,gcse,cons,leave,1,0,1,1,1,1,1.5440923922660181
female,65-74,british,working_class,no_religion,separated,5,gcse,labour,no_vote,1,1,1,0,1,1,1.9204776472386544
female,65-74,british,middle_class,christian,widowed,4,below_gcse,cons,leave,1,0,1,0,1,1,0.6420122233151977
female,35-44,british,middle_class,christian,single,6,postgrad,cons,leave,1,0,1,0,0,0,0.5394304457954463
male,55-64,british,working_class,no_religion,married,10,a_level,labour,remain,1,1,1,1,1,1,1.370400225357557
female,35-44,british,working_class,no_religion,married,3,a_level,no_party,leave,1,0,1,0,0,1,2.0269404656818106
female,75-84,british,working_class,christian,married,5,no_qual,labour,no_vote,1,1,1,0,0,0,1.2276846426905992
female,65-74,british,working_class,christian,widowed,7,a_level,labour,leave,1,1,1,1,1,1,1.1210236761023145
male,18-24,other,working_class,other_religion,single,4,no_qual,labour,remain,1,1,1,0,1,0,0.7408259551088828
male,25-34,other,working_class,christian,single,4,a_level,no_party,no_vote,1,1,1,0,0,0,1.1547268170789484
male,55-64,british,working_class,christian,separated,13,undergrad,labour,remain,1,1,1,1,1,1,0.5036049105192058
female,25-34,other,working_class,other_religion,separated,5,no_qual,no_party,no_vote,1,1,1,1,1,1,1.0550990128466373
female,75-84,other,working_class,christian,widowed,5,below_gcse,cons,leave,1,1,1,1,0,1,0.7030971457482219
male,55-64,british,working_class,christian,married,9,undergrad,cons,leave,1,1,1,1,1,1,1.0072098210384115
female,85plus,british,working_class,christian,widowed,5,undergrad,labour,remain,1,0,1,0,0,1,0.5040835691086731
female,75-84,british,middle_class,no_religion,widowed,6,no_qual,cons,leave,1,0,1,0,1,0,0.7030971457482219
female,75-84,british,middle_class,christian,married,12,no_qual,cons,leave,1,1,1,0,1,1,0.7030971457482219
male,75-84,british,working_class,no_religion,married,7,gcse,cons,leave,1,1,1,1,1,1,1.5389742940175564
female,35-44,british,middle_class,no_religion,married,15,undergrad,cons,remain,1,0,1,1,1,0,1.0018712606008686
female,35-44,british,working_class,no_religion,single,2,undergrad,no_party,no_vote,0,0,1,1,0,0,0.4527662854786547
female,45-54,british,working_class,christian,married,14,undergrad,no_party,leave,1,1,1,1,1,1,1.1536363973204284
female,45-54,british,middle_class,christian,married,12,a_level,labour,leave,1,0,1,0,1,1,1.2506989160107478
male,65-74,british,working_class,no_religion,married,4,no_qual,ukip,leave,1,1,1,0,0,1,2.1018188945926917
female,45-54,british,working_class,no_religion,separated,7,gcse,ukip,leave,1,0,1,0,0,1,0.6296131062746952
female,35-44,british,working_class,christian,separated,6,undergrad,labour,leave,1,0,1,1,1,1,0.5009356303004343
male,25-34,british,working_class,no_religion,married,8,undergrad,no_party,no_vote,1,0,1,0,1,0,1.9298502527464476
female,65-74,british,middle_class,no_religion,widowed,6,undergrad,no_party,leave,1,1,1,1,1,1,0.3818455716442854
female,55-64,british,working_class,no_religion,single,6,undergrad,labour,leave,1,1,1,0,0,0,0.46015476222996976
female,45-54,british,middle_class,no_religion,single,7,undergrad,cons,leave,1,0,1,1,0,1,0.5768181986602142
female,65-74,british,middle_class,christian,widowed,4,undergrad,cons,leave,0,1,1,1,1,1,0.4549347721845878
female,35-44,british,middle_class,no_religion,married,4,undergrad,lib_dem,remain,1,1,1,1,1,1,1.4031219418043266
female,75-84,british,middle_class,christian,widowed,4,undergrad,cons,leave,1,0,1,0,0,1,0.5773790863460451
male,35-44,british,middle_class,no_religion,married,11,undergrad,labour,remain,1,1,1,1,1,1,1.0308440728016652
female,18-24,british,middle_class,christian,married,5,undergrad,labour,remain,1,1,1,1,0,1,0.7795841550498563
female,55-64,british,middle_class,christian,separated,8,a_level,lib_dem,remain,1,1,1,1,1,1,0.5428378194310963
female,55-64,british,working_class,christian,married,13,undergrad,labour,leave,1,1,1,1,1,1,0.46015476222996976
female,45-54,british,working_class,christian,married,7,a_level,no_party,no_vote,1,0,0,0,0,0,4.285260628884405
female,55-64,british,working_class,no_religion,married,12,no_qual,cons,remain,1,0,0,0,0,0,1.252164497778968
female,65-74,british,middle_class,no_religion,married,3,no_qual,cons,leave,1,1,1,1,1,1,1.2840244466303954
female,25-34,british,working_class,no_religion,married,7,a_level,no_party,leave,1,0,1,0,0,0,1.2317674988135667
male,25-34,british,middle_class,no_religion,married,11,no_qual,cons,remain,1,0,1,1,1,1,1.5440923922660181
female,35-44,british,working_class,christian,married,14,a_level,cons,remain,1,0,0,1,1,1,1.3552051040750368
female,25-34,british,middle_class,no_religion,married,5,no_qual,no_party,no_vote,1,0,1,0,0,1,2.1101980256932746
male,65-74,british,middle_class,no_religion,married,13,undergrad,lib_dem,remain,1,1,1,1,1,1,1.3870844113403649
male,35-44,british,working_class,no_religion,married,9,a_level,labour,no_vote,1,0,1,0,0,0,2.21833447273397
female,65-74,british,working_class,no_religion,married,6,undergrad,cons,remain,1,1,1,1,1,1,0.9098695443691756
female,65-74,british,working_class,christian,separated,5,gcse,cons,no_vote,1,1,1,1,1,1,0.6420122233151977
male,25-34,british,middle_class,no_religion,married,12,undergrad,cons,remain,1,1,1,0,1,1,1.2902909369579103
male,45-54,british,middle_class,christian,married,11,undergrad,no_party,remain,1,1,1,1,1,1,1.2625686015478004
female,18-24,british,working_class,christian,single,5,gcse,cons,remain,1,0,1,1,1,1,0.7753337013135442
female,65-74,british,working_class,christian,married,11,undergrad,cons,leave,1,1,1,1,1,1,0.9098695443691756
female,65-74,british,middle_class,christian,widowed,6,undergrad,labour,remain,1,1,1,1,0,1,0.4549347721845878
